build_id;title_id;version;name;source
1ED621DD90BCD575;01006CF00CFA4000;1.0.0;Operencia: The Stolen Sun;db
9C4F2A47916B6A54;010061D00DB74000;1.1.0;Ori and the Blind Forest: Definitive Edition;db
11C33C7C2DBD3C54;01008DD013200000;1.2.0;Ori and the Will of the Wisps;db
5540DB46DBE1C7A6;01006C70102EA000;1.0.0;Orn: The Tiny Forest Sprite;db
EE2977B0ADC57B44;01005D6013A54000;1.0.0;Osyaberi! Horijyo! Gekihori;db
15639F4BC0EB994E;0100C850130FE000;1.0.2;Outbreak: Epidemic;db
CD9AF768102ED946;01003DC0144B6000;1.1.15.1027;Outer Wilds;extracted
F18ACDA7A11CB287;0100DE70085E8000;1.0.0;Outlast 2;db
C3D46BB3C7059DB1;01008D4007A1E000;1.1.0;Outlast: Bundle of Terror;db
150F46F0966D1544;01006FD0080B2000;1.0.15;Overcooked! 2;db
528F3262A75E4EA8;01005F000CC18000;1.3.0;OVERWHELM;db
0C2E6A2CCC933EBF;010065A01CFB6000;1.0.2;PAC-MAN WORLD 2 Re-PAC;db
98E3DDB2B92F4B61;010081A01565A000;1.0.1;PAC-MAN WORLD Re-PAC;db
A9AF6300AADEF1D1;010026E013EFC000;1.0.2;Paint the Town Red;db
E74395F066FD8CCB;0100A3900C3E2000;1.0.1;Paper Mario The Origami King;extracted
78F37BB55D015BE3;0100ECD018EBE000;1.0.0;Paper Mario: The Thousand-Year Door;db
0CE01FA921230619;0100EFA022DD0000;1.0.0;Parry Nightmare;db
3E13EE84F3A5F642;01006B5012B32000;1.0.0;Part Time UFO;db
195F719B92A2C447;01009B9017D8E000;1.0.1;Pascal's Wager: Definitive Edition;db
5E05A7B35EEF7845;01009B9017D8E000;1.0.0;Pascal's Wager: Definitive Edition;db
73FEC0AC3BC1DCD6;01006DC020DB8000;1.0.4;PATAPON 1+2 REPLAY;db
93301EE57E1E4A4E;0100A56006CEE000;1.1.0;Pawarumi;db
84D19A943300E243;0100C510049E0000;1.0.0;Penny-Punching Princes;db
47337C1651487388;0100B98019068000;1.0.2;Pepper Grinder;db
3E215451D45562E0;0100D8801DE20000;1.0.1;Pepper Grinder (DEMO);db
4725D4306CFADAF3;0100DCD01525A000;1.0.1;Persona 3 Portable;db
663052C2C7E8C357;0100DCD01525A000;1.0.0;Persona 3 Portable;db
66B2B6D53549A636;010062B01525C000;1.0.1;Persona 4 Golden;db
D4B150B29A931CD3;01004B10157F2000;1.0.1;Persona 5 Royal (Asia);db
6BAF96FA4EB7D660;010087701B092000;1.0.2;Persona 5 Tactica;db
C4DF04F647BDC727;0100801011C3E000;1.0.0;Persona® 5 Strikers;db
807CEB51CB6B972F;01003F901A0CA000;1.1.0;Petit Petit Petit;db
8E52B43604CABAE7;010045A01221E000;1.0.0;Pew Paw;db
9E37B240FAB20AB0;0100063005C86000;1.1.0;Phantom Breaker: Battle Grounds Overdrive;db
49FD30A3B6B16544;01005E100A4F0000;1.3.3;Phoenotopia : Awakening;db
342A165CC42E997E;0100AA80194B0000;1.0.0;Pikmin 1;extracted
B23A43495191E7AD;0100D680194B2000;1.0.0;Pikmin 2;extracted
D467F5AD367BBEE8;0100F4C009322000;1.1.1;Pikmin 3 Deluxe;extracted
060F827BD2B38703;0100B7C00933A000;1.1.1;Pikmin 4;extracted
3C8B5AEAA796F844;0100B7C00933A000;1.0.1;Pikmin 4;db
A40DA7C8DE72FA41;0100D6200E130000;1.1.0;Pillars of Eternity: Complete Edition;db
B2C260297417212B;0100DA70186D4000;1.0.0.0;Pinball FX;db
A44E17749BAC250B;0100AD50167EC000;1.0.1;Pinball Jam;db
61720B748B534906;010028F01B940000;1.0.0.0;Pinball M;db
324EB3403DD14441;01002BA00D662000;1.5.0;Pine;db
5363156258DD6C42;01002BA00D662000;1.4.0;Pine;db
A38595D6DD8F6F4F;01002BA00D662000;1.2.0;Pine;db
802040931B870548;01000C1011960000;1.0.0;Pinstripe (JP);db
99576DD9532D5D47;010041100B148000;1.0.0;Pinstripe!;db
F370608945394A0A;010012F017608000;1.0.0;Pixel Game Maker Series RUMBLE DRAGON;db
4B171B8F549B7948;0100E4D00A690000;1.5.0;PixelJunk™ Monsters 2;db
5ED0481AD083A501;01003AD01D316000;1.2.0.0;Planet of Lana;db
02315F0F5380F048;010015401F89E000;1.0.2;Planet of Lana 2;db
9B8010F47685DF3B;01008C50239BE000;1.1.0;Plants vs. Zombies: Replanted for Nintendo Switch™;db
69EAFA18249C0E9E;010072400E04A000;6.40.0;Pokemon Cafe Mix;extracted
5F67CE84206529F8;010008C01E742000;1.1.0;Pokemon Friends;extracted
CA19D0695861144B;01003D200BAA2000;1.0.2;Pokemon Mystery Dungeon Rescue Team DX;extracted
38F59CBDA2EB9C44;010018E011D92000;1.3.0;Pokemon Shining Pearl;extracted
49690BA2EFDCD7A7;0100B3F000BE2000;1.3.3;Pokken Tournament DX;extracted
94CEAE325C205C4B;0100000011D90000;1.3.0;Pokémon Brilliant Diamond;extracted
6A339FE6032F5ECD;0100554023408000;1.0.0;Pokémon FireRed Version (English Ver.);extracted
26495A5EACB806A9;01004B3023412000;1.0.0;Pokémon FireRed Version (French Ver.);extracted
21F91CE6A1F4AE0D;01007F8023416000;1.0.0;Pokémon FireRed Version (German Ver.);extracted
25C4FA137A27DBF1;010092302342A000;1.0.0;Pokémon FireRed Version (Italian Ver.);extracted
75A8220063890BCD;01006FA0233F8000;1.0.0;Pokémon FireRed Version (Japanese Ver.);extracted
6C9770F51B9FF125;0100EB702342C000;1.0.0;Pokémon FireRed Version (Spanish Ver.);extracted
A8DD9BCC29745AE5;010034D02340E000;1.0.0;Pokémon LeafGreen Version (English Ver.);extracted
0AD290130BA7A758;010087C02342E000;1.0.0;Pokémon LeafGreen Version (French Ver.);extracted
0ADB6989E3B08EC7;0100FD6023430000;1.0.0;Pokémon LeafGreen Version (German Ver.);extracted
BB9F6993C7D8588B;01005C7023432000;1.0.0;Pokémon LeafGreen Version (Italian Ver.);extracted
649312BB01B5B657;0100F1E0233FA000;1.0.0;Pokémon LeafGreen Version (Japanese Ver.);extracted
785613AB70274269;01002B5023434000;1.0.0;Pokémon LeafGreen Version (Spanish Ver.);extracted
7FCAD279539DE183;01001F5010DFA000;1.0.0;Pokémon Legends: Arceus;manual
5E42071600D2BF1D;01001F5010DFA000;1.0.1;Pokémon Legends: Arceus;manual
BEF291F2639F7AFE;01001F5010DFA000;1.0.2;Pokémon Legends: Arceus;manual
66F15C281EFA7ADD;01001F5010DFA000;1.1.0;Pokémon Legends: Arceus;manual
AEE8F150DDA1B5A8;01001F5010DFA000;1.1.1;Pokémon Legends: Arceus;manual
B1F12FD919EAE86A;0100F43008C44000;2.0.2;Pokémon Legends: Z-A;manual
7222E13ECF6ADB32;0100F43008C44000;1.0.0/1.0.1;Pokémon Legends: Z-A;manual
7FC4289C78877148;0100F43008C44000;1.0.2;Pokémon Legends: Z-A;manual
179C3843B984F878;0100F43008C44000;1.0.3;Pokémon Legends: Z-A;manual
8A1C86C437394B69;0100F43008C44000;2.0.0;Pokémon Legends: Z-A;manual
BCE5D5393B5AA3A8;0100F43008C44000;2.0.1;Pokémon Legends: Z-A;manual
3AB632DEE82D5944;01003D200BAA2000;1.0.2;Pokémon Mystery Dungeon: Rescue Team DX;db
9DDA1EFEEF70DE46;01003D200BAA2000;1.1.0;Pokémon Mystery Dungeon™: Rescue Team DX;db
421C5411B487EB4D;0100A3D008C5C000;3.0.1/4.0.0;Pokémon Scarlet;manual
B26A631109A29124;0100A3D008C5C000;1.0.1;Pokémon Scarlet;manual
A4B74EBC314F616A;0100A3D008C5C000;1.1.0;Pokémon Scarlet;manual
8382EAA890A804FD;0100A3D008C5C000;1.2.0;Pokémon Scarlet;manual
6EE2D5E3216EBDA5;0100A3D008C5C000;1.3.0;Pokémon Scarlet;manual
0C999DA0EE2D3703;0100A3D008C5C000;1.3.1;Pokémon Scarlet;manual
ABC7DDA36B4BD5ED;0100A3D008C5C000;1.3.2;Pokémon Scarlet;manual
5E6184BF537537E9;0100A3D008C5C000;2.0.1;Pokémon Scarlet;manual
C0D85FF5B8C86436;0100A3D008C5C000;2.0.2;Pokémon Scarlet;manual
C01884F294C053C4;0100A3D008C5C000;3.0.0;Pokémon Scarlet;manual
DBDDD13845ACD2BD;01008DB008C2C000;1.3.1;Pokémon Shield;manual
3518BF2EAD557FE6;01008DB008C2C000;1.3.0;Pokémon Shield;manual
A16802625E7826BF;01008DB008C2C000;1.3.2;Pokémon Shield;db
B56CA071216570E8;01008DB008C2C000;1.0.0;Pokémon Shield;manual
BDD027F80FAB4EF4;01008DB008C2C000;1.1.0;Pokémon Shield;manual
490648316CC1CCDC;0100ABF008968000;1.1.0;Pokémon Sword;manual
4628A512B1D93D37;0100ABF008968000;1.3.1;Pokémon Sword;manual
479BD2B581F4BC6A;0100ABF008968000;1.3.0;Pokémon Sword;manual
A3B75BCD3311385A;0100ABF008968000;1.3.2;Pokémon Sword;db
8DAFEDBB5BE81C2C;0100ABF008968000;1.0.0;Pokémon Sword;manual
709BFD6611529864;01008F6008C5E000;3.0.1/4.0.0;Pokémon Violet;manual
959ED651BF1AE0CC;01008F6008C5E000;1.0.0;Pokémon Violet;manual
F7F74F8045642CBE;01008F6008C5E000;1.0.1;Pokémon Violet;manual
14C369FA85B5D3CB;01008F6008C5E000;1.1.0;Pokémon Violet;manual
92A2F1DDB9523799;01008F6008C5E000;1.2.0;Pokémon Violet;manual
AC70E41BB699CB9F;01008F6008C5E000;1.3.0;Pokémon Violet;manual
296DA6688BA61D11;01008F6008C5E000;1.3.1;Pokémon Violet;manual
268D5164C2AE5607;01008F6008C5E000;1.3.2;Pokémon Violet;manual
B4CAFC49EF25A6D5;01008F6008C5E000;2.0.1;Pokémon Violet;manual
16E9D76755ED0948;01008F6008C5E000;2.0.2;Pokémon Violet;manual
E335DE2BF4DCD951;01008F6008C5E000;3.0.0;Pokémon Violet;manual
5831EC64D6B696FD;0100187003A36000;1.0.2;Pokémon™: Let’s Go, Eevee!;manual
DCD187E409188AB1;0100187003A36000;1.1.0;Pokémon™: Let’s Go, Eevee!;db
C208DB6A4EF4361F;010003F003A34000;1.0.2;Pokémon™: Let’s Go, Pikachu!;manual
D5D5567049FA0D15;010003F003A34000;1.1.0;Pokémon™: Let’s Go, Pikachu!;db
8EC6B5335D7CA09E;01007BB017812000;1.0.0;Portal;extracted
4F3D7062D176246D;0100437004170000;1.2.0;Portal Knights;db
D59D81C06F923846;0100437004170000;1.7.2;Portal Knights;db
D0D456EE7DCF0FEE;010025F0126FE000;1.0.7;Potion Permit;db
CF6726CDEC67C44F;0100E1E00CF1A000;1.10.0;Power Rangers: Battle for the Grid - Retail Version;db
AFEEA14FF3229A77;010054F01266C000;1.0.0;Prehistoric Dude;db
5C4143CDF7C32775;01006E301C574000;1.0.0;Primal Survivors;db
2C1B5B88D07D8B61;0100210019428000;1.3.0;Prince of Persia The Lost Crown;extracted
CAE3A5E7D27670CB;0100210019428000;1.0.3;Prince of Persia: The Lost Crown 1.0.2;db
F34B163F0D1C1674;0100EF101D0EE000;1.0.0;Prince of Persia: The Lost Crown DEMO;db
D597DE8544D8ED4F;0100BDB01150E000;1.0.3;Project Warlock;db
F7091A6F61C17505;010083701A1E4000;1.0.1;Promenade;db
869EE787F171754D;010099701A462000;1.0.0;Protodroid DeLTA;db
F89CC6C0AE94744C;01001CF00AD06000;1.3.0;Psyvariar Delta;db
D2138FAC3769A5FA;0100A50018D38000;1.0.0;Pulling no Punches;db
0F73F1D52820F90B;01006C10131F6000;1.4.4;Pumpkin Jack;db
149284506F1BCC48;0100A6000ACEA000;1.0.0;Punch Club;db
CC032009EE91C306;01009A601AE3A000;1.0.1;Punch Club 2: Fast Forward;db
CF05E98D9E7B8AA4;010048F0195E8000;1.0.1;Quake II;db
B01D8EA969DC1CCC;01001DE005012000;1.2.0;Quest of Dungeons;db
8BD94543A145AFBB;01009FE01BEA6000;1.0.7;QuitToday;db
29BCB9BEA8FCA218;0100B3B02459E000;1.0.0;R-Type Delta: HD Boosted;db
A9BAB930855CED47;0100E5400BE64000;1.2.0;R-Type Dimensions EX;db
D13345DE88C6F94F;0100E5400BE64000;1.1.0;R-Type Dimensions EX;db
99CAD61C03B609F4;01003A8019D74000;1.0.3;R-Type Tactics I • II Cosmos;db
539E6BDF2B110885;01005BF00E4DE000;1.2.0;Rabi-Ribi;db
4E587FE27A463D4C;0100B8100C54A000;1.0.3-5;Rack N Ruin;db
78885A1CA987C04C;010000600CD54000;1.2.0;Rad Rodgers Radical Edition;db
8AC5AB12589A13BE;0100DA400E07E000;1.1.0;Radiation City;db
73CDF3F819F95FA5;0100827020752000;1.0.1;Rage Swarm;db
880DD33566A40F6C;0100F97019AA6000;1.0.1;Raging Bytes;db
30BA6F1A40C48257;010089F015FC4000;1.0.1;Raiden III x MIKADO MANIAX;db
DA4F9AB45CFF5D11;010089F015FC4000;1.0.2;Raiden III × MIKADO MANIAX (JP);db
941057A850E286DF;01002B000D97E000;1.0.0;Raiden V: Director's Cut;db
83E5B9B8149CD349;010047600BF72000;1.0.3;Rain World;db
BB922A6C235A847E;0100581013900000;1.0.0;Rainbow Skies;db
8A39E660F956BB00;010010B00DDA2000;1.0.3;Raji: An Ancient Epic;db
7B9A17288E5DD344;0100E73010754000;1.0.1;Rascal Fight;db
F3C5A9EAA1F61CD1;0100E6701DF4E000;1.9.0;Ravenswatch 1.7.0;db
F466DA1D713533C2;01005FF002E2A000;1.2.0;Rayman® Legends Definitive Edition;db
96CD3B41506ED18C;010032B013CE4000;1.0.3;Razion EX;db
F0B678CDDA601D3C;0100DE3026A54000;1.0.2;Realm of Ink;db
667484A8F759B6FD;0100EF0015A9A000;1.0.2;Record of Lodoss War -Deedlit in Wonder Labyrinth-;db
37531419DA7654EC;01007820196A6000;1.0.4;Red Dead Redemption;extracted
F68A7D87ABAC6AAC;01007820196A6000;1.0.2;Red Dead Redemption;db
86AA48E1585F2EE7;01000D100DCF8000;1.2.0;Redeemer: Enhanced Edition;db
610271135EB79DB0;010073F0197DA000;1.1.0;Redemption Reapers;db
606F37176B3DD269;0100326010B98000;1.0.2;Redout: Space Assault;db
D93FA66964036F0E;01003EF0118D2000;1.0.0;Reed 2;db
ECF24A58A58EFC40;010028B00CBD0000;1.0.0;Reigns: Game of Thrones;db
39FBFC95E715944A;010095900B436000;1.3.0;RemiLore;db
48E6DB6A91B59943;010095900B436000;1.1.0;RemiLore;db
49CF6B0B0A62F9E2;010010F01418E000;1.0.1;Remnant From the Ashes;extracted
C817FA3B253C70B5;01008F600F2D0000;1.1.0;Remothered: Tormented Fathers;db
EB57CF3434044523;01008F600F2D0000;1.3.0;Remothered: Tormented Fathers;db
53C2F31125EF027E;0100C5001DEFA000;1.0.0;Replik Survivors;db
1B6CDEA6A5E3A322;01008AE026542000;1.0;ReSetna;db
6BEC9B23B09DF46C;010050F00BC1A000;1.0.0;Resident Evil;db
FB4239AA962B429B;010097000BC10000;1.0.0;Resident Evil 0;db
82C2A04A21D3E0B8;010099A00BC1E000;1.1.0;resident evil 4;db
C517ECBB79DE9733;010018100CD46000;1.1.0;Resident Evil 5;db
4E46401BF2FE53A4;010018100CD46000;1.0.3;Resident Evil 5;db
061D2A06CD700785;01002A000CD48000;1.1.0;Resident Evil 6;db
99E56E5136A1316B;0100643002136000;1.1.0;Resident Evil Revelations;db
E816F895B35900A0;010095300212A000;1.1.0;Resident Evil Revelations 2;db
F954B6268CB0C31D;0100F17004156000;2.0.0;Retro City Rampage DX;db
F6528E5CF4D52569;01001C801E82C000;1.0.892068;RetroRealms 1.0.892068 TID: RetroRealms;db
0006911274ED4C4E;010063E014AFC000;1.0.4;Revita;db
E36DB445673C9437;010050F01DF9C000;1.0.3;REYNATIS;db
48EEB0FF320D50A7;0100C23018112000;1.0.4;REYNATIS;db
F44858E738D5A53F;0100CF8019AD2002;1.0.1;Rhapsody: Marl Kingdom Chronicles;db
03FF4A3BEC96BDE3;0100D9F01D474000;1.0.0;Rhythm Heaven Groove;db
02688274B7383BDB;0100107027310000;1.0.0;Rhythm Heaven Groove: Starter Demo;db
D39F0B6D71F277DF;0100DB701F67A000;1.0.0;Ricky Recharge;db
4E87ACAD6E878C33;01002C700C326000;1.1.0;Riddled Corpses EX;db
05E742A660D46B42;0100F5501483C000;1.0.0;Rift Adventure;db
BDE75D1F4547014C;0100AC600D898000;1.0.0;Rift Keeper;db
B1285FB749D8FA45;0100763010D5A000;1.0.1;Rigid Force Redux;db
B426F56F027E8231;0100A62002042000;1.2.0;RiME;db
B0A94A27A8EA158C;01002FF008C24000;1.2.0;Ring Fit Adventure;extracted
C212C43CBCE55E4D;010065B00B0EC000;1.0.0;Rise and Shine;db
25E86D4AF2490D40;01006BA00E652000;1.1.0;Rise: Race The Future;db
94EA2A7C7EE32EEF;0100B140178B6000;1.0.1;Risen;db
33595A329F26E3C6;0100AAA00ACBE000;1.3.0;Risk of Rain;db
E6A93D88F05CA346;010076D00E4BA000;1.1.0;Risk of Rain 2;db
6966BABBA2654F12;0100D1801A0F4000;1.0.4;Risk of Rain Returns;db
C99C37FE8F7091DA;010023401DCAE000;1.0.0;RISKY CHRONICLES and the curse of destiny;db
3DE5D42478B9E64A;010042500FABA000;1.1.0;Ritual: Crown of Horns;db
55670FA38F492343;01004E700DFE6000;1.2.0;River City Girls;db
FB018DD1EE073940;0100026016320000;1.0.2;River City Girls 2;db
EBDE14682B70A042;01002E80168F4000;1.0.2;River City Girls 2 (JP);db
9C3BB6699DC39C4E;0100B2100767C000;1.2.0;River City Melee Mach!!;db
F6D62A3F0A6DC59C;0100F850264EA000;1.0.0;River City Saga: Journey to the West;db
13FA46E424B80EA3;01005E101705C000;1.0.2;River City Saga: Three Kingdoms;db
48479E5BF445C161;0100D3A0181CA000;1.0.2;River City Saga: Three Kingdoms (EU);db
C3C3FCA38603EF15;0100C0401921A000;1.0.2;River City: Rival Showdown;db
14820510AB9E2701;0100FE901BF98000;1.0;River Tails - Stronger Together;db
F15FE9411D0BDC09;010075702001E000;1.0.1;Road Defense: Outsiders;db
314920E043074742;010053000B986000;1.1.0;Road Redemption;db
90B2CBD13A1F4249;010053000B986000;1.3.0;Road Redemption;db
894D7DEB7C212365;010042900A8CC000;1.0.0;Robonauts ロボノーツ (JP);db
6A57EC49B5438344;010060B0129CC000;1.0.0;Robotech: The Macross Saga HD Edition;db
071EC97123F8979F;01005EE0036EC000;1.9.5;Rocket League;extracted
BBAE8B50000E47AF;010012B0086C0000;1.0.0;Rockman X Anniversary Collection;db
7C7AAD88B10A5D4D;010090C014D3C000;1.0.0;Rogue Explorer;db
6217CC99805A4701;0100C3701C19A000;2.3.549;Rogue Glitch Ultra;db
C4B40301FB00E359;010056500AD50000;1.1.0;Rogue Legacy;db
E14BA06266B126AA;01001CC00416C000;1.1.0;Rogue Trooper Redux;db
D44DC01DFF9FA2F2;01004900113F8000;1.0.1;RollerCoaster Tycoon 3 Complete Edition;db
18E851C890FB050F;010050400BD38000;1.2.0;Roman Rumble in Las Vegum - Asterix & Obelix XXL 2;db
54B68B533375C472;010050400BD38000;1.4.0;Roman Rumble in Las Vegum - Asterix & Obelix XXL 2;db
6834F132C82C8580;010050400BD38000;1.1.0;Roman Rumble in Las Vegum - Asterix & Obelix XXL 2;db
98569F4E50AF13EC;010050400BD38000;1.5.0;Roman Rumble in Las Vegum - Asterix & Obelix XXL 2;db
C7D8C40CE277EE1D;010050400BD38000;1.3.0;Roman Rumble in Las Vegum - Asterix & Obelix XXL 2;db
F57E40EB203A1C91;0100C2A01A730000;1.0.1;ROMANCE OF THE THREE KINGDOMS 8 REMAKE;db
07A2419DE0A62D94;01004A6017E8A000;1.0.1;Romancing SaGa -Minstrel Song- Remastered;db
BA25511843AC1948;01001F600829A000;1.0.0;Romancing SaGa 2;db
16D2C9FDC70E9D41;01002A1004B34000;1.0.0;Romancing SaGa 2 (JP);db
791D79EBD7A0115E;010045301B86C000;1.0.1;Romancing SaGa 2: Revenge of the Seven;db
D186FC8C3759FBDE;010014901E71E000;1.0.1;Romancing SaGa 2: Revenge of the Seven Demo;db
660507E23DC27AB7;010073201E69A000;1.0.0;RPM - Road Punk Mayhem;db
9810773F69369BAD;010045902103C000;1.0.2;Ruffy and the Riverside;db
0E2063003976C8B4;01001F401F6CA000;1.0.3;Rugrats: Adventures in Gameland;db
62EB499A85240245;0100947013122000;1.6;Ruined King: A League of Legends Story;db
F199FFD7D83F399E;01006EC00F2CC000;1.3;RUINER;db
2418047EB2F58DB9;0100F5102672C000;0.11.07;Rune Dice;db
C2CFBA98AB20C0D7;010081C0191D8000;1.0.1;Rune Factory 3 Special;db
D446B00CFA1EED5B;01001EF017BE6000;1.0.1;Rune Factory 3 Special (JP);db
C03C9F6A862543F9;010051D00E3A4000;1.1.0;Rune Factory 4 Special;db
54DE72AFB1AFCC43;01002F7013224000;1.0.2;Rune Factory 5;db
90F67C8E97BAB90E;01003AF0200B0000;1.0.2;Rune Factory: Guardians of Azuma;db
F34F281FADF48532;010020900E7A8000;1.0.156;Rush Rally 3;db
1AA82ED09C36CE28;0100EA00147A8000;1.0.84;Rush Rally Origins;db
DA37C617A069994E;0100C9401B946000;1.29.2;Rusted Moss;db
2D15B35B22094A8B;0100695020E2A000;1.0.0;Rusty Rabbit Demo;db
AD8C995C744F2801;0100BD001EFC4000;1.0.1;Ruthless Carnage Hotline;db
B37F668E6958BA44;01007690147D8000;1.0.0;Ruvato : Original Complex;db
42C31D96E7A82B43;0100B8B012ECA000;1.3.0;S.N.I.P.E.R. Hunter Scope;db
0214CA2211DE8313;01004A001E32E000;1.0.0;S.T.A.L.K.E.R.: Shadow Of Chornobyl;db
ECA68D19825E344F;0100CC701DF1E000;1.0.4;Sacre Bleu;db
EDAD5C13E9F926F3;01005CE00F970000;1.0.0;Sacred Stones;db
89EBCBB6084CDF41;01006D601E22C000;1.0;SaGa Emerald Beyond DEMO;db
DDC6C9D467D63725;0100F2301BD98000;1.0.1;SaGa Frontier 2 Remastered;db
C619CC7FE091C312;0100DE600BEEE000;1.5.0;SAINTS ROW®: THE THIRD™ - THE FULL PACKAGE;db
FFEDEB38F462558E;0100DE600BEEE000;1.4.0;SAINTS ROW®: THE THIRD™ - THE FULL PACKAGE;db
3B7E873FFBD81158;0100D43013A90000;2.0.0.1;Salt and Sacrifice;db
56E611CAC30AED49;0100D250083B4000;1.2.0;Salt and Sanctuary;db
ECF47ADE11877035;0100D250083B4000;1.3.0;Salt and Sanctuary;db
9C144C259DEABB6D;01006990184DC000;1.0.3;Samba de Amigo : Party Central;db
F492EF27B5FCFE22;0100900023DBE000;1.1.0;Samurai Academy: Paws of Fury;db
C1FFA39D6BEDCE46;01002B400873C000;1.1.0;Samurai Defender: Ninja Warfare;db
E33E4CD60710AC4D;01002B400873C000;1.2.0;Samurai Defender: Ninja Warfare;db
6D5DB3434CCF63F2;01006C600E46E000;1.0.3;Samurai Jack: Battle Through Time;db
5658CA0402D38EB7;01003CE018AF6000;1.43;SAMURAI MAIDEN;db
D10A6C1119B1063C;01003CE018AF6000;1.10;SAMURAI MAIDEN;db
AD27E9B20590843A;01008FC00D964000;1.2.0;SAMURAI SPIRITS;db
EC6D3FE35366BFEE;01008FC00D964000;1.1.0;SAMURAI SPIRITS;db
810CBA3D7DB83EC0;0100B28014132000;1.0.3;Samurai Warriors 5;db
1C27202E57FFC144;01000AA018F24000;1.0.5;SANABI;db
4D1FEDF34719B5C3;0100229019E90000;1.0.2;Savant - Ascent REMIX;db
BA64349A59CF60E2;0100170017742000;1.1.2;Saviorless;db
EAF244798CB7A240;01009BC016866000;1.0.0;Scarlet Hood and the Wicked Wood;db
B254644E837395B7;0100DF2019B1E000;3.0.0.2;Schildmaid MX;db
F3D803D35D3E7E4A;01009B4019BE0000;13.0.0;Schlag den Star - Das 3 Spiel;extracted
E8DC5C9E4F0810E7;0100D59022590000;1.0.0.13755;Scott Pilgrim EX;db
79CD7C99F9189705;010022900D3EC000;1.6.5;SD Gundam G Generation Cross Rays Premium G Sound Edition (Asia);db
239145D13200977B;010022900D3EC000;1.2.0;SDガンダム ジージェネレーション クロスレイズ プレミアムGサウンドエディション;db
1D327B699C913A47;0100AFE012BA2000;1.1.0;Sea of Solitude: The Director’s Cut;db
D7D215C308C6B0BE;01008C0016544000;1.0.46047;Sea of Stars;db
8CDB26F131CAE447;01000C100CFD8000;1.0.0;Secrets of Magic 2 - Witches & Wizards;db
DC21619C9456324C;010075D0101FA000;1.0.0;Seek Hearts;db
FCC0665401EDE611;01000D200C614000;1.0.0;SEGA AGES Sonic The Hedgehog 2;db
7980AD54FEF93945;0100A6300B250000;1.2.0;SEGA Genesis Classics;db
4BF9EF5A0A2BA694;0100B3C014BDA000;1.0.0;SEGA Genesis – Nintendo Switch Online;extracted
60B7597943D57B4B;0100F7300B24E000;1.2.0;SEGA® Mega Drive Classics™;db
DE4B774C87860847;010036C01E244000;1.0.3;Selfloss;db
613DA8DDCD6C1242;010044700FB46000;1.1.1;SELFY COLLECTION The dream fashion stylist!;db
274D62F691FA5A40;010059700D4A0000;1.0.0;Sephirothic Stories;db
F6667BA0D144374F;010018400C24E000;1.4.0;Seven Knights -Time Wanderer-;db
E03782D850353F40;0100D5500DA94000;1.0.0;Shadow Blade: Reload;db
AE18C786751A04DF;0100B4001E0E6000;1.0.3;Shadow Labyrinth;db
5B863A6EFCE084B0;010037A01F96C000;1.0.1;Shadows of the Damned: Hella Remastered;db
C8A3A29B0BBEAE47;01005880134C2000;1.3.1;Shadowverse: Champion's Battle;db
1F936E043FB8C349;01003B90136DA000;1.3.1;Shadowverse: Champion's Battle (EU);db
87D0FCD94B1E1B3D;0100B4900E008000;1.0.0;Shalnor Legends: Sacred Lands;db
1AE49F909F236EF2;0100EFD00A4FA000;1.1.0;Shantae and the Pirate's Curse;db
F139EC48132E8B34;0100ADA012370000;1.0.0;Shantae Risky's Revenge - Director's Cut;db
27A4723579D81133;01006A200936C000;1.1.0;Shantae: Half- Genie Hero Ultimate Edition;db
6559C96F6A92504D;01002AF009470000;1.0.1;Shantae: Half- Genie Hero Ultimate Edition (JP);db
494799A88D1CD64D;01003AB01062C000;1.1;Shaolin vs Wutang;db
B86F130FB19006FF;010056C025FE0000;1.2.18;Shardpunk;db
4D42A2CA8232E8EB;0100A0F0180D6000;1.0.0;Shattered: Tale of the Forgotten King;db
81BC80747439C04C;01005C0016188000;1.0.0;Shieldmaiden: Remix Edition;db
F822B545F3B71A4E;0100C7E01442C000;1.0.0;Shieldwall Chronicles: Swords of the North;db
68FED4970010ACF3;010063B012DC6000;1.0.2;Shin Megami Tensei V;db
069E3EFC16365FFD;01009A5009A9E000;1.1.0;Shining Resonance Refrain;db
3E251D14861E7B4D;0100B0300E8B6000;1.0.0;Shinobi Spirits S: Legend of Heroes;db
2C19FC8C49BC4310;010046701B488000;1.01;SHINOBI: Art of Vengeance;db
800C268AA89270E5;0100F18024020000;1.0;SHINOBI: Art of Vengeance DEMO;db
A94795507E338446;01004EE0104F6000;1.0.0;Shinsekai Into the Depths;db
98FFC4D49752C04A;0100C2F00A568000;1.1.0;Shio;db
2C4700E500079C74;010076901806C000;1.0.5;Ship of Fools;db
05F4E2661B7618B9;01006BF01C4C8000;1.0.3;Shiren the Wanderer: The Mystery Dungeon of Serpentcoil Island;db
8DDCA4433EEFF756;0100BBF02122E000;1.0.3;Shotgun Cop Man;db
6DA1D223E4557E3D;01002D2011850000;1.0.0;Shovel Knight: Shovel of Hope;db
5EABC1E307D28486;01001180021FA000;1.2.0;Shovel Knight: Specter of Torment;db
1FE2563D9B1FF9B4;010057D0021E8000;1.3.0;Shovel Knight: Treasure Trove;db
